Protein_Id,Reference_Def,Hit Def,Status,Number of Mutations,Length
YP_005229363.1,MFS superfamily oxalate/formate antiporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96991.1 oxalate/formate antiport family MFS transporter [Klebsiella pneumoniae],Not Mutated found,0,401
YP_005229122.1,phage transcriptional regulator AlpA [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96762.1 transcriptional regulator [Klebsiella pneumoniae],Not Mutated found,0,94
YP_005228832.1,transposase,GCA_002156745.1 ARS99858.1 hypothetical protein B8O09_12080 [Klebsiella pneumoniae],Not Mutated found,0,50
YP_005225307.1,hypothetical protein KPHS_10070 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002967795.2 QKE16281.1 hypothetical protein C5707_021515 [Klebsiella pneumoniae],Not Mutated found,0,45
YP_005229612.1,F0F1 ATP synthase subunit C [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92062.1 ATP synthase subunit C [Klebsiella pneumoniae],Not Mutated found,0,79
YP_005226377.1,scaffolding protein for murein-synthesising holoenzyme [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94006.1 MltA-interacting protein MipA [Klebsiella pneumoniae],Not Mutated found,0,248
YP_005229098.1,YhdT family protein,GCA_002156725.1 ARS96737.1 hypothetical protein B9G35_26150 [Klebsiella pneumoniae],Not Mutated found,0,80
YP_005229121.1,Roi protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96761.1 hypothetical protein B9G35_26275 [Klebsiella pneumoniae],Not Mutated found,0,259
YP_005227418.1,pyruvate kinase [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95020.1 pyruvate kinase [Klebsiella pneumoniae],Not Mutated found,0,470
YP_005227918.1,RcnB family protein,GCA_002156725.1 ARS95553.1 nickel/cobalt homeostasis protein RcnB [Klebsiella pneumoniae],Not Mutated found,0,105
YP_005228299.1,hypothetical protein KPHS_39990 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC20851.1 hypothetical protein AM386_03030 [Klebsiella pneumoniae],Not Mutated found,0,45
YP_005229149.1,50S ribosomal protein L15 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96790.1 50S ribosomal protein L15 [Klebsiella pneumoniae],Not Mutated found,0,144
YP_005225552.1,hypothetical protein KPHS_12520 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002967795.2 QKE17676.1 hypothetical protein C5707_022750 [Klebsiella pneumoniae],Not Mutated found,0,43
YP_005229155.1,30S ribosomal protein S14 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96796.1 30S ribosomal protein S14 [Klebsiella pneumoniae],Not Mutated found,0,101
YP_005227506.1,"nitrate reductase 1, cytochrome b(NR), gamma subunit [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS95097.1 respiratory nitrate reductase subunit gamma [Klebsiella pneumoniae],Not Mutated found,0,225
YP_005228705.1,glycine cleavage system protein H [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96365.1 glycine cleavage system protein H [Klebsiella pneumoniae],Not Mutated found,0,129
YP_005226056.1,glutaredoxin [Klebsiella pneumoniae subsp. pneumoniae HS11286],"GCA_002156725.1 ARS93722.1 glutaredoxin, GrxA family [Klebsiella pneumoniae]",Not Mutated found,0,87
YP_005228044.1,NADH dehydrogenase subunit B [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95671.1 NADH-quinone oxidoreductase subunit B [Klebsiella pneumoniae],Not Mutated found,0,224
YP_005228856.1,DedA family protein,GCA_002156725.1 ARS96507.1 DedA family protein [Klebsiella pneumoniae],Not Mutated found,0,219
YP_005226034.1,hypothetical protein KPHS_17330 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002967795.2 QKE16960.1 hypothetical protein C5707_025215 [Klebsiella pneumoniae],Not Mutated found,0,54
YP_005224576.1,replicative DNA helicase [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92340.1 replicative DNA helicase [Klebsiella pneumoniae],Not Mutated found,0,471
YP_005229156.1,50S ribosomal protein L5 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96797.1 50S ribosomal protein L5 [Klebsiella pneumoniae],Not Mutated found,0,179
YP_005226522.1,hypothetical protein KPHS_22220 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC24270.1 hypothetical protein AM386_21820 [Klebsiella pneumoniae],Not Mutated found,0,38
YP_005229462.1,guanylate kinase [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS97079.1 guanylate kinase [Klebsiella pneumoniae],Not Mutated found,0,207
YP_005229344.1,cellulose biosynthesis protein BcsF,GCA_002156725.1 ARS96974.1 cellulose biosynthesis protein BcsF [Klebsiella pneumoniae],Not Mutated found,0,65
YP_005229611.1,ATP synthase F0 subunit B [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92061.1 ATP synthase subunit B [Klebsiella pneumoniae],Not Mutated found,0,156
YP_005228650.1,putative regulatory protein MarR [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96313.1 MarR family transcriptional regulator [Klebsiella pneumoniae],Not Mutated found,0,168
YP_005226731.1,hypothetical protein KPHS_24310 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC24118.1 hypothetical protein AM386_21000 [Klebsiella pneumoniae],Not Mutated found,0,38
YP_005229106.1,hypothetical protein KPHS_48060 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002967795.2 QKE14882.1 hypothetical protein C5707_013795 [Klebsiella pneumoniae],Not Mutated found,0,50
YP_005227106.1,hypothetical protein KPHS_28060 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94738.1 hypothetical protein B9G35_15335 [Klebsiella pneumoniae],Not Mutated found,0,71
YP_005229194.1,cAMP-regulatory protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96832.1 cAMP-activated global transcriptional regulator CRP [Klebsiella pneumoniae],Not Mutated found,0,210
YP_005225635.1,hypothetical protein KPHS_13350 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC25266.1 hypothetical protein AM386_27430 [Klebsiella pneumoniae],Not Mutated found,0,39
YP_005224819.1,"putative transmembrane protein, transport [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS92565.1 LPS export ABC transporter permease LptF [Klebsiella pneumoniae],Not Mutated found,0,365
YP_005225900.1,"multidrug efflux pump-associated protein, AcrZ family","GCA_002156725.1 ARS93570.1 multidrug efflux pump-associated protein, AcrZ family [Klebsiella pneumoniae]",Not Mutated found,0,49
YP_005227479.1,YciI domain protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95074.1 hypothetical protein B9G35_17140 [Klebsiella pneumoniae],Not Mutated found,0,98
YP_005226512.1,phage shock protein PspD,GCA_002156725.1 ARS94196.1 phage shock protein D [Klebsiella pneumoniae],Not Mutated found,0,72
YP_005229159.1,30S ribosomal protein S17 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96800.1 30S ribosomal protein S17 [Klebsiella pneumoniae],Not Mutated found,0,84
YP_005226549.1,hypothetical protein KPHS_22490 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94232.1 hypothetical protein B9G35_12630 [Klebsiella pneumoniae],Not Mutated found,0,104
YP_005229108.1,"phage QLRG family, putative DNA packaging [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS96748.1 hypothetical protein B9G35_26205 [Klebsiella pneumoniae],Not Mutated found,0,99
YP_005226271.1,acyl carrier protein,GCA_002156725.1 ARS93916.1 acyl carrier protein [Klebsiella pneumoniae],Not Mutated found,0,78
YP_005226014.1,putative reverse transcriptase/maturase [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_010450855.1 QIA13647.1 group II intron reverse transcriptase/maturase [Klebsiella pneumoniae],Not Mutated found,0,495
YP_005224403.1,DNA-binding transcriptional regulator OxyR [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92168.1 DNA-binding transcriptional regulator OxyR [Klebsiella pneumoniae],Not Mutated found,0,305
YP_005224624.1,hypothetical protein KPHS_03240 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC22378.1 hypothetical protein AM386_11360 [Klebsiella pneumoniae],Not Mutated found,0,46
YP_005226365.1,DNA polymerase V subunit UmuD [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93995.1 DNA polymerase V subunit UmuD [Klebsiella pneumoniae],Not Mutated found,0,139
YP_005226406.1,hypothetical protein KPHS_21060 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC24502.1 hypothetical protein AM386_23095 [Klebsiella pneumoniae],Not Mutated found,0,41
YP_005224721.1,hypothetical protein KPHS_04220 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC22461.1 hypothetical protein AM386_11835 [Klebsiella pneumoniae],Not Mutated found,0,46
YP_005224620.1,glutamate/aspartate:proton symporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92381.1 glutamate/aspartate:proton symporter GltP [Klebsiella pneumoniae],Not Mutated found,0,437
YP_005229164.1,30S ribosomal protein S19 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96805.1 30S ribosomal protein S19 [Klebsiella pneumoniae],Not Mutated found,0,92
YP_005226361.1,hypothetical protein KPHS_20610 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_017916195.1 QTT64180.1 hypothetical protein J9262_26010 [Klebsiella pneumoniae],Not Mutated found,0,51
YP_005226061.1,putative sensory transduction regulator [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93725.1 YbjN domain-containing protein [Klebsiella pneumoniae],Not Mutated found,0,159
YP_005229444.1,nucleoid occlusion protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS97067.1 nucleoid occlusion factor SlmA [Klebsiella pneumoniae],Not Mutated found,0,198
YP_005224496.1,transcription antitermination protein NusG [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92263.1 transcription termination/antitermination protein NusG [Klebsiella pneumoniae],Not Mutated found,0,181
YP_005227633.1,cell division topological specificity factor MinE [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95207.1 cell division topological specificity factor [Klebsiella pneumoniae],Not Mutated found,0,89
YP_005225311.1,hypothetical protein KPHS_10110 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93021.1 hypothetical protein B9G35_06010 [Klebsiella pneumoniae],Not Mutated found,0,141
YP_005228289.1,sigma-54 modulation protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95944.1 ribosomal subunit interface protein [Klebsiella pneumoniae],Not Mutated found,0,111
YP_005225172.1,DnaK suppressor protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92895.1 RNA polymerase-binding protein DksA [Klebsiella pneumoniae],Not Mutated found,0,151
YP_005229596.1,transcriptional regulator PhoU [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92049.1 phosphate transport system regulator PhoU [Klebsiella pneumoniae],Not Mutated found,0,241
YP_005229460.1,trimeric intracellular cation channel family protein,GCA_002156725.1 ARS97077.1 hypothetical protein B9G35_28000 [Klebsiella pneumoniae],Not Mutated found,0,205
YP_005226556.1,hypothetical protein KPHS_22560 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002967795.2 QKE18091.1 hypothetical protein C5707_030070 (plasmid) [Klebsiella pneumoniae],Not Mutated found,0,42
YP_005229564.1,heat shock protein IbpA [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92019.1 heat-shock protein IbpA [Klebsiella pneumoniae],Not Mutated found,0,137
YP_005225891.1,phosphoglyceromutase [Klebsiella pneumoniae subsp. pneumoniae HS11286],"GCA_002156725.1 ARS93563.1 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [Klebsiella pneumoniae]",Not Mutated found,0,250
YP_005228471.1,putative cytoplasmic protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96140.1 hypothetical protein B9G35_22980 [Klebsiella pneumoniae],Not Mutated found,0,78
YP_005228896.1,urease subunit gamma [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96544.1 urease subunit gamma [Klebsiella pneumoniae],Not Mutated found,0,100
YP_005227630.1,hypothetical protein KPHS_33300 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC25446.1 hypothetical protein AM386_28450 [Klebsiella pneumoniae],Not Mutated found,0,38
YP_005224510.1,sulfur carrier protein ThiS [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92277.1 sulfur carrier protein ThiS [Klebsiella pneumoniae],Not Mutated found,0,66
YP_005229579.1,50S ribosomal protein L34 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92034.1 50S ribosomal protein L34 [Klebsiella pneumoniae],Not Mutated found,0,46
YP_005224372.1,DNA-binding transcriptional regulator CpxR [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92139.1 DNA-binding response regulator [Klebsiella pneumoniae],Not Mutated found,0,232
YP_005227419.1,murein lipoprotein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95021.1 murein lipoprotein [Klebsiella pneumoniae],Not Mutated found,0,78
YP_005228693.1,FAD assembly factor SdhE,GCA_002156725.1 ARS96353.1 hypothetical protein B9G35_24105 [Klebsiella pneumoniae],Not Mutated found,0,88
YP_005224806.1,hypothetical protein KPHS_05060 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC22550.1 hypothetical protein AM386_12305 [Klebsiella pneumoniae],Not Mutated found,0,43
YP_005228264.1,hypothetical protein KPHS_39640 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC20817.1 hypothetical protein AM386_02840 [Klebsiella pneumoniae],Not Mutated found,0,42
YP_005229456.1,hypothetical protein KPHS_51560 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC21896.1 hypothetical protein AM386_08695 [Klebsiella pneumoniae],Not Mutated found,0,39
YP_005225662.1,hypothetical protein KPHS_13620 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC25228.1 hypothetical protein AM386_27210 [Klebsiella pneumoniae],Not Mutated found,0,55
YP_005227428.1,hypothetical protein KPHS_31280 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC24425.1 hypothetical protein AM386_22655 [Klebsiella pneumoniae],Not Mutated found,0,40
YP_005224317.1,YihD family protein,GCA_002156725.1 ARS92083.1 hypothetical protein B9G35_00785 [Klebsiella pneumoniae],Not Mutated found,0,89
YP_005225667.1,hypothetical protein KPHS_13670 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93356.1 hypothetical protein B9G35_07800 [Klebsiella pneumoniae],Not Mutated found,0,225
YP_005225054.1,YgdI/YgdR family lipoprotein,GCA_002156725.1 ARS92785.1 YgdI/YgdR family lipoprotein [Klebsiella pneumoniae],Not Mutated found,0,77
YP_005228234.1,DNA-binding transcriptional regulator IscR [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95895.1 Fe-S cluster assembly transcriptional regulator IscR [Klebsiella pneumoniae],Not Mutated found,0,163
YP_005225227.1,(3R)-hydroxymyristoyl-ACP dehydratase [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92942.1 beta-hydroxyacyl-ACP dehydratase [Klebsiella pneumoniae],Not Mutated found,0,151
YP_005228539.1,DUF423 domain-containing protein,GCA_002156725.1 ARS96204.1 hypothetical protein B9G35_23305 [Klebsiella pneumoniae],Not Mutated found,0,131
YP_005229068.1,stringent starvation protein A [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96708.1 stringent starvation protein A [Klebsiella pneumoniae],Not Mutated found,0,212
YP_005225543.1,hypothetical protein KPHS_12430 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_046764195.1 XMR13699.1 hypothetical protein ACLAI6_13365 [Klebsiella pneumoniae],Not Mutated found,0,40
YP_005225122.1,zinc-binding protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92853.1 DNA gyrase inhibitor YacG [Klebsiella pneumoniae],Not Mutated found,0,64
YP_005227623.1,fatty acid metabolism regulator [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95198.1 fatty acid metabolism transcriptional regulator FadR [Klebsiella pneumoniae],Not Mutated found,0,239
YP_005224921.1,YbdD/YjiX family protein,GCA_002156725.1 ARS92664.1 hypothetical protein B9G35_04025 [Klebsiella pneumoniae],Not Mutated found,0,67
YP_005225808.1,ribosome silencing factor,GCA_002156725.1 ARS93486.1 ribosome silencing factor RsfS [Klebsiella pneumoniae],Not Mutated found,0,105
YP_005225842.1,hypothetical protein KPHS_15410 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002202195.1 ASC25054.1 hypothetical protein AM386_26245 [Klebsiella pneumoniae],Not Mutated found,0,38
YP_005229037.1,maltose metabolism regulator [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96677.1 transcriptional regulator [Klebsiella pneumoniae],Not Mutated found,0,90
YP_005229166.1,50S ribosomal protein L23 [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96807.1 50S ribosomal protein L23 [Klebsiella pneumoniae],Not Mutated found,0,100
YP_005225690.1,putative inner membrane protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93376.1 hypothetical protein B9G35_07910 [Klebsiella pneumoniae],Not Mutated found,0,82
