Protein_Id,Reference_Def,Hit Def,Status,Number of Mutations,Length,Category
YP_005226074.1,arginine transport system ATP-binding protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93736.1 arginine ABC transporter ATP-binding protein ArtP [Klebsiella pneumoniae],Mutated,23,264,Transporters
YP_005228001.1,OmpK36 porin [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95629.1 phosphoporin PhoE [Klebsiella pneumoniae],Mutated,83,367,Transporters
YP_005228719.1,mechanosensitive channel MscS [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96377.1 mechanosensitive ion channel protein MscS [Klebsiella pneumoniae],Mutated,1,285,Transporters
YP_005225204.1,H(+)/Cl(-) exchange transporter ClcA [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS97144.1 ClC family H(+)/Cl(-) exchange transporter [Klebsiella pneumoniae],Mutated,38,503,Transporters
YP_005226714.1,putative Mg2+ and Co2+ transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94385.1 magnesium transporter CorA [Klebsiella pneumoniae],Mutated,3,342,Transporters
YP_005224469.1,putative transport protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92235.1 EamA family transporter [Klebsiella pneumoniae],Mutated,3,299,Transporters
YP_005226438.1,sodium:dicarboxylate symporter family protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94057.1 L-cystine transporter [Klebsiella pneumoniae],Mutated,4,463,Transporters
YP_005227149.1,nitrate extrusion protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94778.1 NarK family nitrate/nitrite MFS transporter [Klebsiella pneumoniae],Mutated,28,460,Transporters
YP_005227027.1,multidrug resistance protein membrane translocase [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94669.1 EmrB/QacA family drug resistance transporter [Klebsiella pneumoniae],Mutated,20,520,Transporters
YP_005229513.1,N-acetylmuramic acid phosphotransfer permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS91971.1 PTS N-acetylmuramic acid transporter subunits IIBC [Klebsiella pneumoniae],Mutated,12,477,Transporters
YP_005225657.1,putative phenylalanine-specific permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93347.1 phenylalanine transporter [Klebsiella pneumoniae],Mutated,4,458,Transporters
YP_005225164.1,putative PTS enzyme II B component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92887.1 PTS sugar transporter subunit IIA [Klebsiella pneumoniae],Mutated,4,146,Transporters
YP_005224629.1,ribose ABC transporter ATP-binding protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92388.1 ribose ABC transporter ATP-binding protein [Klebsiella pneumoniae],Mutated,1,313,Transporters
YP_005228140.1,sulfate/thiosulfate transporter subunit [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95755.1 sulfate ABC transporter permease subunit CysT [Klebsiella pneumoniae],Mutated,3,277,Transporters
YP_005227995.1,sulfate permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95623.1 transporter [Klebsiella pneumoniae],Mutated,40,386,Transporters
YP_005228419.1,putative high-affinity nickel-transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96090.1 HoxN/HupN/NixA family nickel/cobalt transporter [Klebsiella pneumoniae],Mutated,12,337,Transporters
YP_005226994.1,PTS system protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94639.1 PTS mannitol transporter subunit IIA [Klebsiella pneumoniae],Mutated,26,145,Transporters
YP_005225517.1,putative metal resistance protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93208.1 iron export ABC transporter permease subunit FetB [Klebsiella pneumoniae],Mutated,3,260,Transporters
YP_005229305.1,nickel ABC transporter periplasmic substrate-binding protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],"GCA_002156725.1 ARS96939.1 nickel ABC transporter, nickel/metallophore periplasmic binding protein [Klebsiella pneumoniae]",Mutated,19,522,Transporters
YP_005229237.1,GntP family high-affinity gluconate permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96874.1 gluconate transporter [Klebsiella pneumoniae],Mutated,1,438,Transporters
YP_005227693.1,high-affinity zinc uptake system periplasmic protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95260.1 zinc ABC transporter substrate-binding protein [Klebsiella pneumoniae],Mutated,6,314,Transporters
YP_005227763.1,permease and ATP-binding protein of yersiniabactin-iron ABC transporter YbtQ [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95360.1 ABC transporter permease [Klebsiella pneumoniae],Mutated,17,600,Transporters
YP_005228630.1,low-affinity L-arabinose transport system proton symport component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96291.1 MFS transporter [Klebsiella pneumoniae],Mutated,7,478,Transporters
YP_005229293.1,major facilitator family transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96929.1 MFS transporter [Klebsiella pneumoniae],Mutated,14,406,Transporters
YP_005224393.1,DMT family transporter,GCA_002156725.1 ARS92158.1 EamA family transporter [Klebsiella pneumoniae],Mutated,10,293,Transporters
YP_005225422.1,general substrate transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93122.1 MFS transporter [Klebsiella pneumoniae],Mutated,11,454,Transporters
YP_005228141.1,sulfate/thiosulfate transport system thiosulfate-binding component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95756.1 thiosulfate transporter subunit [Klebsiella pneumoniae],Mutated,11,338,Transporters
YP_005224975.1,chitibiose transporter ChbC [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92714.1 PTS cellobiose transporter subunit IIC [Klebsiella pneumoniae],Mutated,7,447,Transporters
YP_005225819.1,"glutamate/aspartate ABC superfamily ATP binding cassette transporter, permease protein [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS93495.1 amino acid ABC transporter permease [Klebsiella pneumoniae],Mutated,1,224,Transporters
YP_005226986.1,MFS family transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94630.1 MFS transporter [Klebsiella pneumoniae],Mutated,10,402,Transporters
YP_005225339.1,high-affinity branched-chain amino acid transport [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93046.1 branched-chain amino acid ABC transporter permease [Klebsiella pneumoniae],Mutated,7,349,Transporters
YP_005225403.1,"nucleoside channel, receptor of phage T6 and colicin K [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS93103.1 nucleoside-specific channel-forming protein Tsx [Klebsiella pneumoniae],Mutated,13,294,Transporters
YP_005229459.1,putative voltage-gated ClC-type chloride channel ClcB [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS97076.1 chloride channel protein [Klebsiella pneumoniae],Mutated,11,416,Transporters
YP_005225089.1,MFS family transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92820.1 MFS transporter [Klebsiella pneumoniae],Mutated,8,404,Transporters
YP_005228740.1,major facilitator family transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96399.1 MFS transporter [Klebsiella pneumoniae],Mutated,12,406,Transporters
YP_005229550.1,multidrug MFS integral membrane transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92006.1 multidrug transporter EmrD [Klebsiella pneumoniae],Mutated,5,394,Transporters
YP_005228465.1,vtamin B12-transporter permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96134.1 iron ABC transporter [Klebsiella pneumoniae],Mutated,8,331,Transporters
YP_005226887.1,"D-methionine ABC superfamily ATP binding cassette transporter, binding protein [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS94545.1 metal ABC transporter substrate-binding protein [Klebsiella pneumoniae],Mutated,9,268,Transporters
YP_005228522.1,putative ABC-type metal ion transport system permease component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96189.1 ABC transporter permease [Klebsiella pneumoniae],Mutated,3,232,Transporters
YP_005228623.1,ATPase [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96286.1 ABC transporter ATP-binding protein [Klebsiella pneumoniae],Mutated,7,375,Transporters
YP_005225711.1,putative ABC transport system permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93395.1 peptide ABC transporter permease [Klebsiella pneumoniae],Mutated,3,277,Transporters
YP_005225298.1,"acetoin:2,6-dichlorophenolindophenol oxidoreductase, alpha subunit [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS93010.1 ABC transporter substrate-binding protein [Klebsiella pneumoniae],Mutated,6,319,Transporters
YP_005226940.1,fucose permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94591.1 L-fucose:H+ symporter permease [Klebsiella pneumoniae],Mutated,371,90,Transporters
YP_005225709.1,"peptide/opine/nickel ABC superfamily ATP binding cassette transporter, ABC protein [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS93393.1 ABC transporter ATP-binding protein [Klebsiella pneumoniae],Mutated,9,234,Transporters
YP_005224865.1,MFS transporter,GCA_002156725.1 ARS92609.1 MFS transporter [Klebsiella pneumoniae],Mutated,12,479,Transporters
YP_005227201.1,ABC transporter permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94824.1 spermidine/putrescine ABC transporter permease [Klebsiella pneumoniae],Mutated,6,309,Transporters
YP_005229364.1,putative lipase [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS97335.1 autotransporter outer membrane beta-barrel domain-containing protein [Klebsiella pneumoniae],Mutated,34,193,Transporters
YP_005227434.1,putative efflux protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95033.1 MFS transporter [Klebsiella pneumoniae],Mutated,55,1030,Transporters
YP_005226138.1,OmpK35 protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002752775.1 ATQ94885.1 phosphoporin PhoE [Klebsiella pneumoniae],Mutated,231,144,Transporters
YP_005227410.1,ABC transporter substrate-binding protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95013.1 molybdate ABC transporter substrate-binding protein [Klebsiella pneumoniae],Mutated,17,247,Transporters
YP_005226500.1,peptide transport permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94186.1 antimicrobial peptide ABC transporter permease SapB [Klebsiella pneumoniae],Mutated,51,271,Transporters
YP_005229522.1,putative general substrate transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS91979.1 MFS transporter [Klebsiella pneumoniae],Mutated,8,456,Transporters
YP_005227715.1,L-arabinose transport system permease component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95282.1 L-arabinose ABC transporter permease AraH [Klebsiella pneumoniae],Mutated,3,326,Transporters
YP_005225390.1,"putative phosphotransferase system, lactose/cellobiose-specific IIB subunit [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS93092.1 PTS mannose transporter subunit IIA [Klebsiella pneumoniae],Mutated,16,95,Transporters
YP_005226767.1,auxin efflux carrier [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94437.1 transporter [Klebsiella pneumoniae],Mutated,4,319,Transporters
YP_005227728.1,tyrosine-specific transport protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95295.1 tyrosine transporter TyrP [Klebsiella pneumoniae],Mutated,30,403,Transporters
YP_005224913.1,multidrug resistance protein MdtM [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS97130.1 MFS transporter [Klebsiella pneumoniae],Mutated,11,413,Transporters
YP_005228476.1,putative permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96145.1 MFS transporter [Klebsiella pneumoniae],Mutated,25,400,Transporters
YP_005224956.1,putative PTS permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92697.1 PTS sugar transporter [Klebsiella pneumoniae],Mutated,4,140,Transporters
YP_005229450.1,putative ABC-type multidrug transport system ATPase component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS97070.1 multidrug ABC transporter ATP-binding protein [Klebsiella pneumoniae],Mutated,243,83,Transporters
YP_005225324.1,"phosphonate ABC superfamily ATP binding cassette transporter, binding protein [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS93033.1 phosphonate ABC transporter substrate-binding protein [Klebsiella pneumoniae],Mutated,1,312,Transporters
YP_005228081.1,MFS transporter,GCA_002156725.1 ARS95706.1 arabinose transporter [Klebsiella pneumoniae],Mutated,6,391,Transporters
YP_005226851.1,sugar efflux transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94510.1 MFS transporter [Klebsiella pneumoniae],Mutated,30,384,Transporters
YP_005227647.1,"PTS enzyme IIAB, mannose-specific [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS95219.1 PTS mannose transporter subunit EIIAB [Klebsiella pneumoniae],Mutated,4,323,Transporters
YP_005225317.1,outer membrane pore protein E [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93026.1 phosphoporin PhoE [Klebsiella pneumoniae],Mutated,2,350,Transporters
YP_005225888.1,zinc transporter ZitB [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93560.1 zinc transporter ZitB [Klebsiella pneumoniae],Mutated,2,314,Transporters
YP_005226920.1,major myo-inositol transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94574.1 MFS transporter [Klebsiella pneumoniae],Mutated,6,481,Transporters
YP_005228381.1,"glycine, betaine and proline ABC transporter ATP-binding protein [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS96054.1 glycine betaine/L-proline ABC transporter ATP-binding protein [Klebsiella pneumoniae],Mutated,5,400,Transporters
YP_005226647.1,zinc transport protein ZntB [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94324.1 zinc transporter ZntB [Klebsiella pneumoniae],Mutated,2,327,Transporters
YP_005229044.1,putative ABC transporter ATP-binding protein YrbF [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96684.1 phospholipid ABC transporter ATP-binding protein MlaF [Klebsiella pneumoniae],Mutated,12,282,Transporters
YP_005229264.1,sn-glycerol 3-phosphate transport membrane component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96903.1 glycerol-3-phosphate transporter [Klebsiella pneumoniae],Mutated,7,281,Transporters
YP_005226259.1,major facilitator superfamily permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93906.1 MFS transporter [Klebsiella pneumoniae],Mutated,7,404,Transporters
YP_005229536.1,putative inner membrane transport protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS91992.1 MFS transporter [Klebsiella pneumoniae],Mutated,13,397,Transporters
YP_005227366.1,ABC transporter permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94975.1 spermidine/putrescine ABC transporter permease [Klebsiella pneumoniae],Mutated,7,589,Transporters
YP_005226716.1,PTS system maltose and glucose-specific transporter subunit IICB [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94387.1 PTS sugar transporter subunit IIBC [Klebsiella pneumoniae],Mutated,161,530,Transporters
YP_005224703.1,putative periplasmic binding protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92454.1 miniconductance mechanosensitive channel MscM [Klebsiella pneumoniae],Mutated,5,1109,Transporters
YP_005225454.1,putative multidrug transporter membrane/ATP-binding components [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93153.1 multidrug ABC transporter permease/ATP-binding protein [Klebsiella pneumoniae],Mutated,8,592,Transporters
YP_005226740.1,aminobenzoyl-glutamate transport protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94409.1 p-aminobenzoyl-glutamate transporter [Klebsiella pneumoniae],Mutated,151,508,Transporters
YP_005227520.1,"putative nitrate transporter component, NasE, partial [Klebsiella pneumoniae subsp. pneumoniae HS11286]","GCA_002156725.1 ARS95108.1 nitrate ABC transporter, permease protein [Klebsiella pneumoniae]",Mutated,164,139,Transporters
YP_005228383.1,glycine/betaine/proline transport system periplasmic binding component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96056.1 glycine betaine ABC transporter substrate-binding protein [Klebsiella pneumoniae],Mutated,4,332,Transporters
YP_005226499.1,peptide transport permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94114.1 antimicrobial peptide ABC transporter permease SapC [Klebsiella pneumoniae],Mutated,1,296,Transporters
YP_005227127.1,"ABC superfamily ATP binding cassette transporter, ABC protein [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS94755.1 ABC transporter ATP-binding protein [Klebsiella pneumoniae],Mutated,24,538,Transporters
YP_005224833.1,sugar ABC transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92582.1 ABC transporter ATP-binding protein [Klebsiella pneumoniae],Mutated,35,357,Transporters
YP_005225741.1,iron-enterobactin transporter ATP-binding protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93423.1 iron-enterobactin transporter ATP-binding protein [Klebsiella pneumoniae],Mutated,2,264,Transporters
YP_005227596.1,high-affinity branched-chain amino acid ABC transporter substrate-binding protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95177.1 branched chain amino acid ABC transporter substrate-binding protein [Klebsiella pneumoniae],Mutated,29,352,Transporters
YP_005227592.1,ATP-binding component of high-affinity branched-chain amino acid transport system [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95174.1 ABC transporter ATP-binding protein [Klebsiella pneumoniae],Mutated,9,291,Transporters
YP_005225081.1,"thiamin/thiamine pyrophosphate ABC superfamily ATP binding cassette transporter, binding protein [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS92813.1 thiamine transporter substrate binding subunit [Klebsiella pneumoniae],Mutated,11,327,Transporters
YP_005226993.1,PTS family protein II component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94638.1 PTS ascorbate transporter subunit IIB [Klebsiella pneumoniae],Mutated,32,88,Transporters
YP_005226978.1,inner-membrane translocator [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94622.1 ABC transporter permease [Klebsiella pneumoniae],Mutated,5,333,Transporters
YP_005227977.1,putative binding-protein-dependent transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95606.1 microcin C ABC transporter permease YejB [Klebsiella pneumoniae],Mutated,5,364,Transporters
YP_005225322.1,"phosphonate ABC superfamily ATP binding cassette transporter, permease protein [Klebsiella pneumoniae subsp. pneumoniae HS11286]","GCA_002156725.1 ARS93031.1 phosphonate ABC transporter, permease protein PhnE [Klebsiella pneumoniae]",Mutated,12,294,Transporters
YP_005229265.1,glycerol-3-phosphate transporter permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96904.1 glycerol-3-phosphate transporter permease [Klebsiella pneumoniae],Mutated,3,295,Transporters
YP_005229269.1,branched-chain amino acid transport system ATP-binding protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS97330.1 ABC transporter ATP-binding protein [Klebsiella pneumoniae],Mutated,6,237,Transporters
YP_005226992.1,PTS system ascorbate-specific transporter subunit IIC [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94637.1 PTS ascorbate transporter subunit IIC [Klebsiella pneumoniae],Mutated,50,420,Transporters
YP_005227897.1,putative ABC transport system permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95535.1 ABC transporter permease [Klebsiella pneumoniae],Mutated,10,345,Transporters
YP_005228983.1,PTS family enzyme IIA/FPr [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96627.1 PTS fructose transporter subunit IIA [Klebsiella pneumoniae],Mutated,1,271,Transporters
YP_005225468.1,ABC transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93166.1 ABC transporter ATP-binding protein [Klebsiella pneumoniae],Mutated,28,353,Transporters
YP_005227443.1,permease protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95041.1 MFS transporter [Klebsiella pneumoniae],Mutated,28,395,Transporters
YP_005227511.1,nitrite extrusion protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95101.1 NarK family nitrate/nitrite MFS transporter [Klebsiella pneumoniae],Mutated,9,462,Transporters
YP_005227943.1,carbohydrate porin,GCA_002156725.1 ARS95573.1 carbohydrate porin [Klebsiella pneumoniae],Mutated,15,454,Transporters
YP_005227441.1,iron(III) dicitrate transport ATP-binding protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95040.1 sugar ABC transporter substrate-binding protein [Klebsiella pneumoniae],Mutated,158,136,Transporters
YP_005226974.1,"putative ABC transporter, nucleotide binding/ATPase protein [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS94619.1 sugar ABC transporter substrate-binding protein [Klebsiella pneumoniae],Mutated,4,317,Transporters
YP_005226071.1,"arginine ABC transporter, permease protein ArtM [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS93734.1 arginine transporter permease subunit ArtM [Klebsiella pneumoniae],Mutated,5,222,Transporters
YP_005228950.1,serine/threonine transporter SstT [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96598.1 serine/threonine transporter SstT [Klebsiella pneumoniae],Mutated,4,415,Transporters
YP_005227660.1,putative transport protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95233.1 MFS transporter [Klebsiella pneumoniae],Mutated,42,473,Transporters
YP_005226222.1,nucleoside permease NupC [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93873.1 NupC/NupG family nucleoside CNT transporter [Klebsiella pneumoniae],Mutated,16,405,Transporters
YP_005225728.1,sugar ABC transporter permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93409.1 sugar ABC transporter permease [Klebsiella pneumoniae],Mutated,97,260,Transporters
YP_005224596.1,putrescine/spermidine ABC transporter ATPase [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS97118.1 Fe3+/spermidine/putrescine ABC transporter ATP-binding protein [Klebsiella pneumoniae],Mutated,20,360,Transporters
YP_005225350.1,taurine transporter ATP-binding subunit [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93055.1 taurine transporter ATP-binding subunit [Klebsiella pneumoniae],Mutated,6,255,Transporters
YP_005226149.1,aliphatic sulfonates transport ATP-binding subunit [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93802.1 aliphatic sulfonates ABC transporter ATP-binding protein [Klebsiella pneumoniae],Mutated,4,257,Transporters
YP_005225743.1,ferric enterobactin transport protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93424.1 iron-enterobactin transporter [Klebsiella pneumoniae],Mutated,1,335,Transporters
YP_005225338.1,ATP-binding component of high-affinity branched-chain amino acid transport system [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93045.1 ABC transporter ATP-binding protein [Klebsiella pneumoniae],Mutated,5,260,Transporters
YP_005227442.1,iron ABC transporter ATP-binding protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95040.1 sugar ABC transporter substrate-binding protein [Klebsiella pneumoniae],Mutated,186,107,Transporters
YP_005224958.1,putative PTS permease [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92699.1 PTS sugar transporter [Klebsiella pneumoniae],Mutated,2,259,Transporters
YP_005224764.1,putative D-ribose transport system periplasmic binding component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS92516.1 sugar ABC transporter substrate-binding protein [Klebsiella pneumoniae],Mutated,18,301,Transporters
YP_005228668.1,putative outer membrane efflux protein MdtP [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96328.1 multidrug resistance transporter [Klebsiella pneumoniae],Mutated,5,482,Transporters
YP_005225853.1,putative transport protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93529.1 dipeptide permease D [Klebsiella pneumoniae],Mutated,14,492,Transporters
YP_005229313.1,low-affinity phosphate transport protein [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS96947.1 anion permease [Klebsiella pneumoniae],Mutated,2,498,Transporters
YP_005227053.1,putative ABC transporter [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94695.1 nitrate/sulfonate/bicarbonate ABC transporter ATP-binding protein [Klebsiella pneumoniae],Mutated,17,242,Transporters
YP_005225475.1,putative phosphotransferase system PTS [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS93172.1 PTS sugar transporter [Klebsiella pneumoniae],Mutated,1,104,Transporters
YP_005227591.1,ATP-binding component of leucine transport [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS95173.1 ABC transporter ATP-binding protein [Klebsiella pneumoniae],Mutated,3,239,Transporters
YP_005229040.1,lipid asymmetry maintenance protein MlaB,GCA_002156725.1 ARS96680.1 phospholipid ABC transporter substrate-binding protein [Klebsiella pneumoniae],Mutated,4,96,Transporters
YP_005226752.1,mechanosensitive ion channel,GCA_002156725.1 ARS97222.1 mechanosensitive ion channel protein MscS [Klebsiella pneumoniae],Mutated,38,538,Transporters
YP_005227385.1,putative iron compound ABC transport system permease component [Klebsiella pneumoniae subsp. pneumoniae HS11286],GCA_002156725.1 ARS94990.1 heme ABC transporter [Klebsiella pneumoniae],Mutated,26,341,Transporters
YP_005226428.1,"PTS system, N,N'-diacetylchitobiose-specific IIB component [Klebsiella pneumoniae subsp. pneumoniae HS11286]",GCA_002156725.1 ARS94049.1 PTS sugar transporter subunit IIB [Klebsiella pneumoniae],Mutated,4,106,Transporters
YP_005225836.1,chitoporin,GCA_002156725.1 ARS93513.1 chitoporin [Klebsiella pneumoniae],Mutated,5,467,Transporters
